Employee ID,Performance Score,Current Employee Rating,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost
2271,Fully Meets,2,02-Feb-23,Customer Service,Internal,Failed,4,632.57
2272,Fully Meets,2,15-Apr-23,Communication Skills,Internal,Passed,5,233.42
2273,Fully Meets,4,01-Apr-23,Leadership Development,External,Passed,4,301.15
2274,Fully Meets,4,03-Jun-23,Customer Service,External,Failed,2,255.54
2275,Fully Meets,2,05-Mar-23,Technical Skills,External,Incomplete,5,138.4
2276,Fully Meets,1,17-May-23,Customer Service,External,Completed,3,851.87
2277,Fully Meets,5,22-Dec-22,Communication Skills,Internal,Completed,3,592.23
2278,Fully Meets,4,05-Mar-23,Leadership Development,External,Completed,4,544.43
2279,Fully Meets,1,23-Mar-23,Technical Skills,External,Passed,4,230.57
2280,Fully Meets,4,05-Apr-23,Customer Service,External,Passed,3,493.98
2281,Fully Meets,4,29-Nov-22,Technical Skills,Internal,Failed,4,761.7
2282,Fully Meets,4,20-Oct-22,Leadership Development,External,Incomplete,5,454.55
2283,Fully Meets,4,23-Apr-23,Leadership Development,External,Failed,1,183.88
2284,Fully Meets,2,09-Jul-23,Technical Skills,External,Passed,3,839.16
2285,Fully Meets,5,02-Dec-22,Customer Service,Internal,Completed,4,679.57
2286,Fully Meets,2,27-Sep-22,Project Management,External,Failed,5,107.64
2287,Fully Meets,2,29-Mar-23,Communication Skills,Internal,Passed,4,560.64
2288,Fully Meets,5,25-Sep-22,Communication Skills,Internal,Failed,2,187.85
2289,Fully Meets,4,14-Jun-23,Technical Skills,External,Completed,3,353.58
2290,Fully Meets,2,23-Apr-23,Communication Skills,Internal,Failed,4,575.55
2291,Fully Meets,4,01-Jul-23,Project Management,Internal,Incomplete,5,973.53
2292,Fully Meets,2,11-Mar-23,Communication Skills,External,Completed,3,894.38
2293,Fully Meets,2,17-Apr-23,Project Management,Internal,Failed,1,510.67
2294,Fully Meets,4,09-Apr-23,Communication Skills,External,Failed,1,261.17
2295,Fully Meets,5,12-Nov-22,Communication Skills,Internal,Passed,5,448.38
2296,Fully Meets,1,09-Nov-22,Technical Skills,Internal,Passed,4,808.77
2297,Fully Meets,2,28-Dec-22,Leadership Development,Internal,Completed,5,691.71
2298,Fully Meets,4,02-Mar-23,Communication Skills,External,Failed,1,145.08
2299,Fully Meets,2,13-Apr-23,Customer Service,External,Failed,4,922.03
2300,Fully Meets,5,27-Sep-22,Customer Service,External,Completed,2,668.1
2301,Fully Meets,1,27-Feb-23,Technical Skills,Internal,Incomplete,4,475.03
2302,Fully Meets,4,11-Mar-23,Project Management,Internal,Passed,2,173.45
2303,Fully Meets,5,13-Jan-23,Customer Service,External,Passed,2,813.39
2304,Fully Meets,2,19-Oct-22,Customer Service,Internal,Passed,5,759.9
2305,Fully Meets,2,24-Apr-23,Communication Skills,External,Incomplete,2,933.39
2306,Fully Meets,1,28-Feb-23,Communication Skills,External,Failed,2,217.33
2307,Fully Meets,2,21-May-23,Customer Service,Internal,Passed,2,856.15
2308,Fully Meets,5,08-Sep-22,Communication Skills,Internal,Completed,4,751.86
2309,Fully Meets,2,20-Jul-23,Communication Skills,Internal,Incomplete,1,309.24
2310,Fully Meets,5,27-Dec-22,Leadership Development,Internal,Incomplete,4,581.95
2311,Fully Meets,2,04-Apr-23,Leadership Development,External,Passed,5,616.43
2312,Fully Meets,4,06-Jan-23,Leadership Development,Internal,Completed,3,623.75
2313,Fully Meets,2,04-Feb-23,Project Management,External,Passed,1,802.99
2314,Fully Meets,1,18-Nov-22,Communication Skills,External,Failed,1,725.98
2315,Fully Meets,4,05-Dec-22,Customer Service,External,Incomplete,1,252.59
2316,Fully Meets,2,23-May-23,Communication Skills,Internal,Failed,1,731.84
2317,Fully Meets,1,09-Feb-23,Customer Service,External,Failed,1,787.01
2318,Fully Meets,2,22-Jun-23,Communication Skills,External,Incomplete,2,303.8
2319,Fully Meets,5,21-Dec-22,Customer Service,Internal,Passed,3,832.15
2320,Fully Meets,4,25-Jul-23,Communication Skills,External,Incomplete,5,509.71
2321,Fully Meets,2,06-Sep-22,Communication Skills,Internal,Incomplete,3,781.95
2322,Fully Meets,5,04-Mar-23,Communication Skills,Internal,Completed,3,178.4
2323,Fully Meets,5,30-Dec-22,Project Management,External,Incomplete,3,964.4
2324,Fully Meets,4,29-Apr-23,Communication Skills,External,Incomplete,1,299.75
2325,Fully Meets,1,04-Jan-23,Project Management,Internal,Completed,2,745.68
2326,Fully Meets,2,06-Jan-23,Customer Service,External,Completed,5,263.21
2327,Fully Meets,4,20-Oct-22,Customer Service,External,Incomplete,1,802.98
2328,Fully Meets,4,01-Mar-23,Communication Skills,Internal,Passed,3,960.9
2329,Fully Meets,2,21-Jan-23,Leadership Development,External,Incomplete,2,209.86
2330,Fully Meets,2,21-Mar-23,Customer Service,Internal,Passed,2,942.81
2331,Fully Meets,1,16-Jan-23,Technical Skills,Internal,Failed,3,108.2
2332,Fully Meets,4,29-Nov-22,Communication Skills,Internal,Completed,3,144.68
2333,Fully Meets,1,01-Apr-23,Technical Skills,Internal,Failed,4,769.76
2334,Fully Meets,4,21-Mar-23,Project Management,Internal,Failed,5,860.16
2335,Fully Meets,4,01-Sep-22,Communication Skills,Internal,Completed,4,957.24
2336,Fully Meets,4,06-Feb-23,Communication Skills,External,Completed,3,301.03
2337,Fully Meets,4,15-Jul-23,Project Management,Internal,Incomplete,2,366.82
2338,Fully Meets,4,18-Jun-23,Customer Service,External,Completed,2,819.8
2339,Fully Meets,1,02-Dec-22,Leadership Development,Internal,Failed,5,369.94
2340,Fully Meets,5,05-May-23,Project Management,External,Failed,1,811.91
2341,Fully Meets,2,06-Apr-23,Communication Skills,Internal,Failed,2,121.05
2342,Fully Meets,5,30-May-23,Communication Skills,Internal,Completed,1,704.53
2343,Fully Meets,4,31-May-23,Customer Service,Internal,Completed,5,959.22
2344,Fully Meets,1,13-Mar-23,Technical Skills,External,Completed,2,967.05
2345,Fully Meets,2,09-Oct-22,Project Management,External,Incomplete,3,379.57
2346,Fully Meets,4,02-Oct-22,Customer Service,External,Completed,3,811.14
2347,Fully Meets,1,14-Dec-22,Communication Skills,Internal,Passed,1,780.53
2348,Fully Meets,1,13-Apr-23,Technical Skills,Internal,Passed,1,927.52
2349,Fully Meets,4,22-Apr-23,Communication Skills,Internal,Completed,2,317.31
2350,Fully Meets,2,09-Mar-23,Leadership Development,Internal,Failed,3,858.34
2351,Fully Meets,4,11-Mar-23,Communication Skills,Internal,Incomplete,4,173.96
2352,Fully Meets,2,11-Sep-22,Communication Skills,External,Completed,4,889.07
2353,Fully Meets,2,18-Jul-23,Technical Skills,Internal,Failed,3,198.56
2354,Fully Meets,2,13-Jun-23,Communication Skills,External,Completed,5,572.14
2355,Fully Meets,1,16-Jul-23,Customer Service,External,Failed,3,945.93
2356,Fully Meets,4,25-May-23,Technical Skills,External,Passed,4,668.66
2357,Fully Meets,1,17-May-23,Leadership Development,Internal,Failed,3,483.49
2358,Fully Meets,4,14-Apr-23,Project Management,External,Incomplete,3,164.22
2359,Fully Meets,2,30-May-23,Technical Skills,External,Failed,3,850.73
2360,Fully Meets,1,13-Oct-22,Project Management,Internal,Passed,1,400.62
2361,Fully Meets,2,08-Sep-22,Customer Service,External,Failed,4,148.29
2362,Fully Meets,2,06-Feb-23,Project Management,Internal,Incomplete,3,543.65
2363,Fully Meets,2,04-Feb-23,Communication Skills,External,Incomplete,3,282.26
2364,Fully Meets,5,04-Dec-22,Project Management,External,Completed,3,123.81
2365,Fully Meets,1,11-Aug-22,Communication Skills,External,Passed,5,355.8
2366,Fully Meets,2,16-Aug-22,Project Management,Internal,Incomplete,3,184.59
2367,Fully Meets,5,27-Apr-23,Project Management,Internal,Completed,3,249.77
2368,Fully Meets,1,30-Mar-23,Technical Skills,External,Completed,4,285.54
2369,Fully Meets,5,26-Jul-23,Leadership Development,External,Failed,5,711.15
2370,Fully Meets,5,07-Jun-23,Leadership Development,External,Incomplete,3,644.97
2371,Fully Meets,1,19-Apr-23,Customer Service,Internal,Passed,4,133.56
2372,Fully Meets,2,27-Jan-23,Leadership Development,Internal,Completed,2,784.93
2373,Fully Meets,2,16-Feb-23,Project Management,External,Completed,4,801.63
2374,Fully Meets,2,01-May-23,Customer Service,External,Incomplete,2,650.48
2375,Fully Meets,1,20-Nov-22,Project Management,External,Failed,5,770.33
2376,Fully Meets,4,26-Apr-23,Communication Skills,Internal,Completed,5,755.69
2377,Fully Meets,4,25-Dec-22,Leadership Development,External,Failed,1,921.26
2378,Fully Meets,2,07-Apr-23,Leadership Development,Internal,Passed,3,751.79
2379,Fully Meets,2,24-Aug-22,Communication Skills,External,Completed,4,146.18
2380,Fully Meets,2,03-Nov-22,Customer Service,Internal,Completed,5,910.96
2381,Fully Meets,2,27-Jan-23,Technical Skills,External,Passed,1,404.78
2382,Fully Meets,1,01-Aug-23,Project Management,Internal,Completed,1,751.78
2383,Fully Meets,4,09-Aug-22,Customer Service,External,Incomplete,1,374.73
2384,Fully Meets,5,03-Oct-22,Communication Skills,Internal,Failed,3,166.1
2385,Fully Meets,2,31-Mar-23,Technical Skills,Internal,Incomplete,1,574.91
2386,Fully Meets,1,28-Sep-22,Customer Service,External,Failed,3,390.96
2387,Fully Meets,1,05-Mar-23,Communication Skills,Internal,Failed,2,459.27
2388,Fully Meets,2,30-Jun-23,Project Management,Internal,Completed,4,949.32
2389,Fully Meets,2,28-Jul-23,Technical Skills,Internal,Completed,1,718.39
2390,Fully Meets,1,19-Jul-23,Customer Service,External,Completed,5,923.06
2391,Fully Meets,1,10-Dec-22,Technical Skills,External,Failed,3,363.35
2392,Fully Meets,1,17-Dec-22,Customer Service,External,Failed,5,652.9
2393,Fully Meets,5,27-Feb-23,Project Management,External,Completed,5,803.82
2394,Fully Meets,2,22-Sep-22,Customer Service,Internal,Completed,1,661.88
2395,Fully Meets,1,29-Mar-23,Customer Service,External,Completed,5,337.08
2396,Fully Meets,1,22-Nov-22,Project Management,External,Completed,5,887.46
2397,Fully Meets,2,10-Nov-22,Project Management,External,Completed,5,514.94
2398,Fully Meets,5,13-Dec-22,Technical Skills,External,Incomplete,3,304.35
2399,Fully Meets,4,15-Mar-23,Customer Service,External,Passed,1,329.83
2400,Fully Meets,2,23-Jul-23,Communication Skills,External,Completed,4,872.57
2401,Fully Meets,5,01-Nov-22,Customer Service,Internal,Failed,4,935.2
2402,Fully Meets,2,18-Feb-23,Communication Skills,External,Failed,1,478.73
2403,Fully Meets,4,25-Aug-22,Technical Skills,External,Failed,5,766.04
2404,Fully Meets,2,21-Apr-23,Project Management,External,Failed,3,561.63
2405,Fully Meets,4,19-Mar-23,Technical Skills,External,Completed,1,722.5
2406,Fully Meets,1,19-May-23,Communication Skills,Internal,Failed,1,100.04
2407,Fully Meets,4,15-Nov-22,Project Management,Internal,Completed,2,545.35
2408,Fully Meets,5,04-Sep-22,Project Management,Internal,Failed,1,968.87
2409,Fully Meets,4,07-Apr-23,Customer Service,External,Passed,1,949.78
2410,Fully Meets,2,24-Sep-22,Technical Skills,External,Failed,3,341.65
2411,Fully Meets,2,27-Feb-23,Project Management,External,Failed,4,798.7
2412,Fully Meets,2,21-Jan-23,Project Management,Internal,Passed,5,859.0
2413,Fully Meets,4,01-Sep-22,Communication Skills,External,Failed,1,193.51
2414,Fully Meets,2,01-Sep-22,Technical Skills,External,Failed,5,506.08
2415,Fully Meets,4,18-Aug-22,Customer Service,Internal,Failed,4,938.18
2416,Fully Meets,2,06-May-23,Communication Skills,Internal,Failed,2,344.8
2417,Fully Meets,4,31-Oct-22,Communication Skills,External,Passed,4,587.29
2418,Fully Meets,1,27-Jan-23,Technical Skills,External,Failed,5,966.19
2419,Fully Meets,2,05-Jul-23,Project Management,External,Completed,4,433.85
2420,Fully Meets,5,29-Jan-23,Project Management,Internal,Passed,3,684.64
2421,Fully Meets,2,08-Jul-23,Customer Service,Internal,Completed,3,442.48
2422,Fully Meets,2,29-Aug-22,Leadership Development,External,Failed,1,400.73
2423,Fully Meets,1,15-Jun-23,Technical Skills,Internal,Failed,5,523.75
2424,Fully Meets,2,18-Oct-22,Customer Service,Internal,Failed,1,292.85
2425,Fully Meets,2,23-Apr-23,Technical Skills,External,Failed,3,136.76
2426,Fully Meets,2,21-Nov-22,Leadership Development,External,Incomplete,4,107.48
2427,Fully Meets,5,27-Jan-23,Communication Skills,Internal,Passed,2,528.76
2428,Fully Meets,4,13-Jul-23,Customer Service,External,Passed,4,549.8
2429,Fully Meets,4,09-Dec-22,Communication Skills,External,Completed,5,308.1
2430,Fully Meets,2,26-May-23,Technical Skills,External,Passed,2,622.08
2431,Fully Meets,4,17-Mar-23,Customer Service,External,Incomplete,3,730.23
2432,Fully Meets,2,17-Aug-22,Customer Service,External,Failed,1,353.71
2433,Fully Meets,1,20-Apr-23,Technical Skills,Internal,Completed,4,580.82
2434,Fully Meets,5,06-Sep-22,Leadership Development,External,Failed,4,810.59
2435,Fully Meets,2,26-Mar-23,Communication Skills,Internal,Incomplete,5,150.58
2436,Fully Meets,4,09-May-23,Project Management,External,Failed,5,985.02
2437,Fully Meets,2,02-May-23,Customer Service,External,Completed,2,669.99
2438,Fully Meets,5,14-Nov-22,Customer Service,External,Failed,1,101.26
2439,Fully Meets,5,29-Oct-22,Project Management,External,Failed,4,816.24
2440,Fully Meets,1,24-Nov-22,Communication Skills,Internal,Failed,4,809.02
2441,Fully Meets,2,17-Oct-22,Project Management,External,Passed,5,559.08
2442,Fully Meets,1,18-Jan-23,Communication Skills,Internal,Failed,2,688.8
2443,Fully Meets,1,30-Dec-22,Project Management,External,Completed,5,300.21
2444,Fully Meets,4,03-Nov-22,Project Management,External,Completed,1,851.57
2445,Fully Meets,2,11-May-23,Leadership Development,External,Failed,1,833.89
2446,Fully Meets,5,19-Jun-23,Communication Skills,External,Passed,1,129.32
2447,Fully Meets,4,21-Aug-22,Technical Skills,Internal,Completed,1,505.6
2448,Fully Meets,4,29-Sep-22,Customer Service,Internal,Passed,5,633.54
2449,Fully Meets,4,18-Jan-23,Project Management,External,Passed,4,485.29
2450,Fully Meets,1,18-Jan-23,Project Management,Internal,Completed,5,302.62
2451,Fully Meets,5,31-Jul-23,Communication Skills,External,Incomplete,1,510.72
2452,Fully Meets,2,29-Jun-23,Communication Skills,Internal,Incomplete,3,241.25
2453,Fully Meets,1,28-Nov-22,Technical Skills,External,Incomplete,3,285.55
2454,Fully Meets,5,06-Oct-22,Leadership Development,Internal,Completed,1,524.51
2455,Fully Meets,2,08-Jun-23,Customer Service,External,Completed,4,218.61
2456,Fully Meets,5,22-Aug-22,Customer Service,External,Failed,2,263.3
2457,Fully Meets,2,19-May-23,Technical Skills,Internal,Incomplete,5,423.81
2458,Fully Meets,2,20-May-23,Customer Service,Internal,Failed,5,912.62
2459,Fully Meets,4,27-Nov-22,Project Management,External,Failed,4,973.11
2460,Fully Meets,2,25-Nov-22,Communication Skills,External,Passed,5,637.58
2461,Fully Meets,5,13-Jul-23,Communication Skills,External,Completed,2,103.04
2462,Fully Meets,2,05-Feb-23,Customer Service,External,Completed,3,758.62
2463,Fully Meets,4,02-Jun-23,Leadership Development,Internal,Passed,3,792.67
2464,Fully Meets,2,14-Jul-23,Leadership Development,External,Passed,1,795.5
2465,Fully Meets,2,22-Jul-23,Project Management,Internal,Incomplete,3,475.26
2466,Fully Meets,2,04-Nov-22,Customer Service,External,Failed,3,652.89
2467,Fully Meets,5,08-Mar-23,Customer Service,External,Passed,1,832.16
2468,Fully Meets,5,24-Feb-23,Communication Skills,Internal,Passed,3,629.25
2469,Fully Meets,4,15-Sep-22,Project Management,External,Completed,5,780.71
2470,Fully Meets,5,05-Apr-23,Communication Skills,Internal,Completed,2,999.0
2471,Fully Meets,2,06-Aug-22,Leadership Development,External,Passed,3,489.29
2472,Fully Meets,2,28-Apr-23,Project Management,External,Failed,1,942.75
2473,Fully Meets,4,02-Nov-22,Leadership Development,Internal,Completed,5,938.63
2474,Fully Meets,4,18-Nov-22,Project Management,Internal,Completed,5,543.64
2475,Fully Meets,4,30-Nov-22,Leadership Development,Internal,Failed,2,117.83
2476,Fully Meets,2,29-Jun-23,Technical Skills,External,Completed,3,350.21
2477,Fully Meets,2,26-Oct-22,Leadership Development,Internal,Passed,4,961.47
2478,Fully Meets,5,26-Sep-22,Customer Service,Internal,Passed,4,548.18
2479,Fully Meets,4,18-Jun-23,Technical Skills,Internal,Passed,2,439.17
2480,Fully Meets,2,11-Jan-23,Customer Service,External,Passed,1,610.88
2481,Fully Meets,1,11-Nov-22,Technical Skills,External,Incomplete,4,994.03
2482,Fully Meets,4,23-May-23,Customer Service,External,Incomplete,4,688.55
2483,Fully Meets,2,22-Oct-22,Communication Skills,Internal,Failed,4,889.91
2484,Fully Meets,4,03-Apr-23,Communication Skills,External,Failed,3,163.61
2485,Fully Meets,4,30-Aug-22,Communication Skills,Internal,Completed,2,642.68
2486,Fully Meets,5,11-May-23,Technical Skills,Internal,Passed,4,703.29
2487,Fully Meets,4,26-Nov-22,Technical Skills,Internal,Failed,4,102.96
2488,Fully Meets,1,03-Dec-22,Customer Service,External,Completed,5,278.96
2489,Fully Meets,5,30-Mar-23,Communication Skills,Internal,Incomplete,4,168.1
2490,Fully Meets,4,04-Jun-23,Leadership Development,Internal,Incomplete,1,886.63
2491,Fully Meets,1,27-Jun-23,Customer Service,External,Incomplete,5,721.79
2492,Fully Meets,2,14-Nov-22,Leadership Development,External,Completed,4,765.32
2493,Fully Meets,4,07-Jan-23,Communication Skills,Internal,Completed,2,443.46
2494,Fully Meets,4,06-Nov-22,Customer Service,Internal,Incomplete,2,203.97
2495,Fully Meets,1,27-Aug-22,Project Management,Internal,Incomplete,3,180.44
2496,Fully Meets,2,12-Feb-23,Technical Skills,Internal,Passed,3,647.25
2497,Fully Meets,4,07-Sep-22,Customer Service,Internal,Passed,4,833.99
2498,Fully Meets,4,30-Nov-22,Project Management,Internal,Incomplete,4,825.58
2499,Fully Meets,4,12-Oct-22,Project Management,Internal,Failed,2,190.49
2500,Fully Meets,2,08-Jul-23,Project Management,Internal,Completed,3,961.33
2501,Fully Meets,2,20-Sep-22,Communication Skills,Internal,Completed,2,608.46
2502,Fully Meets,2,08-Aug-22,Technical Skills,Internal,Passed,3,971.57
2503,Fully Meets,5,14-May-23,Technical Skills,External,Incomplete,3,354.28
2504,Fully Meets,4,02-Sep-22,Communication Skills,Internal,Failed,5,108.02
2505,Fully Meets,1,23-Nov-22,Communication Skills,External,Completed,5,508.85
2506,Fully Meets,5,13-Feb-23,Communication Skills,Internal,Passed,3,811.4
2507,Fully Meets,5,06-Dec-22,Technical Skills,External,Incomplete,2,680.09
2508,Fully Meets,5,25-Apr-23,Technical Skills,External,Completed,3,133.88
2509,Fully Meets,2,08-Feb-23,Communication Skills,Internal,Completed,1,433.69
2510,Fully Meets,1,22-Aug-22,Customer Service,Internal,Completed,2,580.84
2511,Fully Meets,4,20-Apr-23,Technical Skills,External,Incomplete,4,830.45
2512,Fully Meets,4,19-Feb-23,Communication Skills,External,Failed,5,802.2
2513,Fully Meets,2,05-Dec-22,Communication Skills,Internal,Failed,4,337.06
2514,Fully Meets,1,14-Jun-23,Technical Skills,Internal,Incomplete,3,538.16
2515,Fully Meets,4,19-Jul-23,Technical Skills,Internal,Passed,1,190.1
2516,Fully Meets,5,31-Jan-23,Customer Service,Internal,Completed,1,397.27
2517,Fully Meets,2,01-Apr-23,Technical Skills,Internal,Incomplete,5,826.65
2518,Fully Meets,4,29-Oct-22,Customer Service,Internal,Completed,4,732.18
2519,Fully Meets,4,08-Feb-23,Technical Skills,External,Failed,2,564.38
2520,Fully Meets,1,07-Feb-23,Customer Service,Internal,Incomplete,2,512.02
2521,Fully Meets,1,18-Nov-22,Project Management,Internal,Completed,1,599.41
